source,target,value,source_type,target_type
DOID:0060085,mir148b,1,1,2
H19,DOID:9261,1,0,1
DOID:0050686,mir510,1,1,2
DOID:4961,mir21,1,1,2
NEAT1,DOID:3119,1,0,1
LINC00675,DOID:299,1,0,1
DOID:0060084,mir21,1,1,2
DOID:686,mir216a,1,1,2
DOID:8850,mir144,1,1,2
DOID:1793,mir145,1,1,2
DOID:3996,mir218,1,1,2
DOID:65,mir146b,1,1,2
C5orf66-AS1,DOID:162,1,0,1
DOID:2621,mir190a,1,1,2
DOID:4451,mir151b,1,1,2
DOID:289,mir20a,1,1,2
DOID:3393,mir133b,1,1,2
DOID:5093,mir125b,1,1,2
KCNQ1OT1,mir148b,1,0,2
DOID:170,mir301a,1,1,2
DOID:305,mir302e,1,1,2
CASC16,DOID:3119,1,0,1
DOID:10534,mir212,1,1,2
DOID:17,mir142,1,1,2
DOID:0050686,mir744,1,1,2
DOID:3069,mir218,1,1,2
mir1245a,mir1469,1,2,2
DOID:0060072,mir221,1,1,2
DOID:1240,mir150,1,1,2
DOID:1749,mir20a,1,1,2
DOID:331,mir134,1,1,2
NCRUPAR,DOID:9256,1,0,1
DOID:615,mir21,1,1,2
DOID:11934,mir491,1,1,2
XIST,DOID:3119,1,0,1
DOID:3996,mir196b,1,1,2
DOID:10283,mir154,1,1,2
DOID:684,mir127,1,1,2
DOID:3393,mir423,1,1,2
DOID:2513,mir145,1,1,2
DOID:9884,mir148a,1,1,2
DOID:120,mir146b,1,1,2
DOID:11054,mir27b,1,1,2
DOID:0050686,mir564,1,1,2
DOID:4,mir140,1,1,2
MALAT1,DOID:11934,1,0,1
DOID:3069,mir196b,1,1,2
DOID:2394,mir1299,1,1,2
DOID:1398,mir23b,1,1,2
DOID:0060072,mir449a,1,1,2
ESRG,DOID:13089,1,0,1
DOID:201,mir24,1,1,2
DOID:3571,mir15b,1,1,2
DOID:686,mir26a,1,1,2
DOID:15,mir145,1,1,2
DOID:1793,mir17,1,1,2
DOID:11934,mir302b,1,1,2
DOID:3620,mir218,1,1,2
DOID:684,mir375,1,1,2
DOID:417,mir150,1,1,2
DOID:17,mir519d,1,1,2
DOID:3118,mir145,1,1,2
MALAT1,mir145,1,0,2
DOID:4,mir16,1,1,2
mir577,mir1228,1,2,2
DOID:1324,mir27b,1,1,2
DOID:0060072,mir630,1,1,2
DOID:3571,mir520e,1,1,2
DOID:0060072,mir296,1,1,2
DOID:1240,mir182,1,1,2
DOID:331,mir150,1,1,2
DOID:686,mir491,1,1,2
DOID:3342,mir519d,1,1,2
DOID:684,mir409,1,1,2
NRON,DOID:630,1,0,1
DOID:3342,mir15a,1,1,2
CDKN2B-AS1,DOID:0014667,1,0,1
DOID:684,mir142,1,1,2
DOID:2021,mir145,1,1,2
DOID:0080001,mir520a,1,1,2
DOID:2513,mir17,1,1,2
DOID:3070,mir451a,1,1,2
mir2355,mir3186,1,2,2
DOID:0060119,let7b,1,1,2
DOID:1091,mir146b,1,1,2
DOID:10534,mir658,1,1,2
DOID:17,mir520d,1,1,2
DOID:162,mir187,1,1,2
MALAT1,DOID:684,1,0,1
DOID:4,mir154,1,1,2
DOID:66,mir208b,1,1,2
DOID:1612,mir24,1,1,2
DOID:3571,mir503,1,1,2
DOID:0060072,mir185,1,1,2
DOID:3571,mir191,1,1,2
DOID:686,mir485,1,1,2
DOID:15,mir17,1,1,2
DOID:10283,mir92a,1,1,2
DOID:3342,mir520d,1,1,2
CDKN2B-AS1,DOID:1380,1,0,1
DOID:5041,mir30b,1,1,2
DOID:3093,let7e,1,1,2
DOID:0050890,mir29a,1,1,2
DOID:184,mir29a,1,1,2
TUG1,mir410,1,0,2
DOID:0060083,mir15b,1,1,2
HOTTIP,DOID:4905,1,0,1
DOID:162,mir92a,1,1,2
MALAT1,mir17,1,0,2
DOID:4,mir520b,1,1,2
DOID:1192,mir27b,1,1,2
DOID:1324,mir30b,1,1,2
DOID:1612,mir137,1,1,2
CTBP1-AS,SCHLAP1,1,0,0
DOID:3571,mir98,1,1,2
DOID:14566,mir183,1,1,2
HCP5,DOID:1287,1,0,1
DOID:15,mir520g,1,1,2
DANCR,mir758,1,0,2
CDKN2B-AS1,DOID:363,1,0,1
DOID:2174,mir24,1,1,2
PVT1,DOID:0050013,1,0,1
DOID:3856,mir15b,1,1,2
DOID:684,mir519d,1,1,2
DOID:5419,mir7,1,1,2
DOID:178,mir302c,1,1,2
DOID:9119,mir181c,1,1,2
SNHG12,mir181c,1,0,2
DOID:8692,mir30c,1,1,2
DOID:3068,mir183,1,1,2
DOID:4451,let7f,1,1,2
DOID:162,mir410,1,1,2
DOID:4,mir599,1,1,2
DOID:4450,mir155,1,1,2
DOID:3347,mir29b,1,1,2
DOID:3451,mir3196,1,1,2
DOID:5093,mir18a,1,1,2
DOID:10155,mir15b,1,1,2
DOID:263,mir99a,1,1,2
DOID:1909,mir103a,1,1,2
DOID:824,let7a,1,1,2
DOID:14566,mir7,1,1,2
DOID:7,mir26b,1,1,2
MCHR2-AS1,DOID:374,1,0,1
XIST,mir92a,1,0,2
DOID:684,mir320e,1,1,2
DOID:934,mir448,1,1,2
DOID:193,mir183,1,1,2
MIR155HG,DOID:0050686,1,0,1
DOID:289,mir202,1,1,2
DOID:898,mir18a,1,1,2
DOID:3068,mir7,1,1,2
DOID:16,mir99a,1,1,2
DOID:660,mir192,1,1,2
DOID:3953,mir195,1,1,2
KCNQ1OT1,DOID:14681,1,0,1
DOID:162,mir135b,1,1,2
DOID:4,mir103b,1,1,2
HOTAIR,DOID:2871,1,0,1
DOID:1289,mir1,1,1,2
DOID:263,mir509,1,1,2
DOID:0050687,let7e,1,1,2
DOID:2531,let7f,1,1,2
DOID:14566,mir199b,1,1,2
XIST,mir410,1,0,2
DOID:1909,mir153,1,1,2
DOID:630,mir18a,1,1,2
H19,DOID:263,1,0,1
XIST,mir19b,1,0,2
DOID:0050686,mir100,1,1,2
DOID:77,mir548a,1,1,2
DOID:3119,mir302a,1,1,2
DOID:193,mir7,1,1,2
DOID:3856,mir191,1,1,2
DOID:1040,mir195,1,1,2
mir517c,mir527,1,2,2
DOID:768,mir30c,1,1,2
SNHG12,mir197,1,0,2
DOID:114,mir30c,1,1,2
DOID:0060083,mir98,1,1,2
DOID:5719,mir183,1,1,2
DOID:0050615,mir30e,1,1,2
DOID:162,mir621,1,1,2
DOID:170,mir18a,1,1,2
DOID:4,mir410,1,1,2
DOID:5093,mir200a,1,1,2
DOID:2914,mir503,1,1,2
DOID:0050687,mir330,1,1,2
DOID:14566,mir1245a,1,1,2
DOID:2531,mir331,1,1,2
DOID:14566,mir96,1,1,2
DOID:7,mir302c,1,1,2
XIST,mir135b,1,0,2
LINC00261,DOID:170,1,0,1
PVT1,DOID:15,1,0,1
DOID:0060084,let7d,1,1,2
DOID:3119,let7f,1,1,2
DOID:193,mir199b,1,1,2
DOID:3856,mir98,1,1,2
KIRREL3-AS3,DOID:299,1,0,1
DOID:0060041,mir93,1,1,2
DOID:229,mir323a,1,1,2
DOID:2621,mir7,1,1,2
DOID:0060083,mir584,1,1,2
DOID:4451,mir367,1,1,2
DOID:0050828,mir130a,1,1,2
DOID:0050615,mir451b,1,1,2
DOID:660,mir203,1,1,2
MESTIT1,DOID:14681,1,0,1
DOID:162,mir2355,1,1,2
KCNQ1OT1,DOID:162,1,0,1
DOID:4,mir1183,1,1,2
MEG3,DOID:3856,1,0,1
DOID:5093,mir338,1,1,2
DOID:5093,mir1471,1,1,2
MEG3,DOID:0050865,1,0,1
DOID:1909,mir513a,1,1,2
DOID:2349,mir342,1,1,2
DOID:0060058,let7f,1,1,2
DOID:4362,mir19a,1,1,2
DOID:14566,mir519b,1,1,2
DOID:0060085,mir210,1,1,2
DOID:3908,mir100,1,1,2
LINC00163,mir125a,1,0,2
DOID:2043,mir602,1,1,2
DOID:8893,mir1266,1,1,2
DOID:0050686,mir127,1,1,2
DOID:3069,mir106a,1,1,2
DOID:3119,mir331,1,1,2
DOID:193,mir96,1,1,2
DOID:2596,mir133a,1,1,2
HYMAI,DOID:162,1,0,1
DOID:48,mir20a,1,1,2
DOID:114,mir340,1,1,2
DOID:0050117,mir638,1,1,2
DOID:3905,mir210,1,1,2
MIAT,DOID:178,1,0,1
DOID:0050117,mir125a,1,1,2
DISC2,DOID:3119,1,0,1
DOID:1192,mir190b,1,1,2
DOID:170,mir200a,1,1,2
DOID:305,mir214,1,1,2
DOID:2789,mir93,1,1,2
DOID:5093,mir625,1,1,2
mir527,mir1301,1,2,2
DOID:14566,mir1323,1,1,2
DOID:0060085,mir652,1,1,2
DOID:0050902,mir361,1,1,2
DOID:4045,mir133a,1,1,2
DOID:680,mir107,1,1,2
DOID:0050686,mir375,1,1,2
MALAT1,DOID:0050866,1,0,1
CDKN2B-AS1,mir10a,1,0,2
DOID:3069,mir342,1,1,2
DOID:6713,mir124,1,1,2
DOID:2394,mir19a,1,1,2
DOID:14330,mir34b,1,1,2
DOID:0060100,mir127,1,1,2
DOID:3620,mir106a,1,1,2
DOID:11934,mir143,1,1,2
DOID:0060041,mir539,1,1,2
DOID:0050828,mir328,1,1,2
DOID:0050828,mir145,1,1,2
PCAT1,DOID:3996,1,0,1
DOID:170,mir338,1,1,2
DOID:5093,mir3186,1,1,2
DOID:305,mir149,1,1,2
DOID:1936,mir342,1,1,2
DOID:12336,mir383,1,1,2
UCA1,DOID:1542,1,0,1
DOID:0060058,mir125a,1,1,2
DOID:10534,mir125b,1,1,2
DOID:1287,mir519b,1,1,2
DOID:0060085,mir224,1,1,2
DOID:0050686,mir409,1,1,2
DOID:3069,mir130a,1,1,2
DOID:3369,mir145,1,1,2
DOID:2394,mir153,1,1,2
DOID:0060072,mir133a,1,1,2
DOID:1749,mir10b,1,1,2
DOID:0070004,mir148a,1,1,2
DOID:1561,mir488,1,1,2
DOID:3996,mir378a,1,1,2
DOID:768,mir513a,1,1,2
DOID:0050736,mir20a,1,1,2
DOID:0050828,mir497,1,1,2
DOID:3393,mir210,1,1,2
DOID:170,mir625,1,1,2
DOID:4450,mir625,1,1,2
DOID:1492,mir424,1,1,2
DOID:305,mir24,1,1,2
OIP5-AS1,mir378c,1,0,2
UCA1,DOID:3996,1,0,1
TUG1,DOID:4451,1,0,1
DOID:10534,mir372,1,1,2
DOID:11054,mir146a,1,1,2
DOID:0060085,mir139,1,1,2
HCP5,mir216a,1,0,2
CRNDE,mir384,1,0,2
DOID:0050686,mir1233,1,1,2
mir605,mir570,1,2,2
DOID:0050686,mir487b,1,1,2
MALAT1,DOID:0060060,1,0,1
PVT1,DOID:9256,1,0,1
MIR17HG,mir301b,1,0,2
DOID:1240,mir23a,1,1,2
DOID:1749,mir34c,1,1,2
DOID:3571,mir219,1,1,2
DOID:3996,mir328,1,1,2
DANCR,DOID:7,1,0,1
DOID:5041,mir146a,1,1,2
mir3186,mir3130,1,2,2
HCG27,DOID:193,1,0,1
DOID:0060119,mir151a,1,1,2
DOID:305,mir137,1,1,2
DOID:8857,mir141,1,1,2
DOID:10534,mir140,1,1,2
H19,mir519d,1,0,2
DOID:5093,let7f,1,1,2
DOID:0050686,mir519d,1,1,2
MALAT1,DOID:1793,1,0,1
DOID:3069,mir328,1,1,2
PVT1,mir24,1,0,2
DOID:1324,mir146a,1,1,2
DOID:3119,mir490,1,1,2
ESRG,DOID:2127,1,0,1
DOID:0060072,mir148a,1,1,2
DOID:1749,mir133a,1,1,2
DOID:0070004,mir181c,1,1,2
DOID:15,mir22,1,1,2
DOID:77,mir223,1,1,2
DOID:5041,mir499a,1,1,2
DANCR,DOID:3571,1,0,1
DOID:6050,mir141,1,1,2
DOID:706,mir155,1,1,2
DOID:3070,mir215,1,1,2
DOID:120,mir449b,1,1,2
mir1202,mir26,1,2,2
DOID:17,mir489,1,1,2
DOID:10534,mir451a,1,1,2
HOXA11-AS,DOID:193,1,0,1
DOID:0050686,mir320e,1,1,2
mir1179,mir1273c,1,2,2
DOID:1612,mir141,1,1,2
LINC00473,mir497,1,0,2
DOID:201,mir155,1,1,2
DOID:1240,mir29b,1,1,2
DOID:686,mir493,1,1,2
DOID:1074,mir15b,1,1,2
DOID:3996,mir138,1,1,2
KCNQ1OT1,mir346,1,0,2
DOID:9119,mir223,1,1,2
DOID:0050890,mir151a,1,1,2
mir2355,mir181,1,2,2
DOID:10534,mir302f,1,1,2
DOID:8857,mir155,1,1,2
DOID:7148,mir498,1,1,2
SCHLAP1,DOID:7,1,0,1
DOID:162,mir302a,1,1,2
DOID:4,mir25,1,1,2
DOID:4194,mir143,1,1,2
HOTAIR,DOID:1324,1,0,1
DOID:3069,mir138,1,1,2
DOID:1324,mir181a,1,1,2
DOID:263,let7a,1,1,2
DOID:1612,mir452,1,1,2
DOID:201,mir520c,1,1,2
DOID:3571,mir30a,1,1,2
DOID:686,mir527,1,1,2
DOID:686,mir520e,1,1,2
DOID:1793,mir30c,1,1,2
DOID:417,mir569,1,1,2
DOID:3093,mir18a,1,1,2
DOID:5419,mir29c,1,1,2
DOID:3070,mir25,1,1,2
DOID:8692,mir181b,1,1,2
DOID:16,let7a,1,1,2
DOID:3118,mir28,1,1,2
DOID:162,mir557,1,1,2
MALAT1,mir28,1,0,2
DOID:4,mir455,1,1,2
DOID:162,let7f,1,1,2
CBR3-AS1,DOID:47,1,0,1
HOTAIR,DOID:0050686,1,0,1
NEAT1,let7f,1,0,2
DOID:0050687,mir155,1,1,2
DOID:1324,mir520h,1,1,2
DOID:9206,mir141,1,1,2
DOID:1612,mir155,1,1,2
DOID:9952,mir155,1,1,2
DOID:14566,mir29c,1,1,2
DOID:201,mir18a,1,1,2
DOID:686,mir503,1,1,2
DOID:7,mir144,1,1,2
XIST,mir302a,1,0,2
DOID:3948,mir7,1,1,2
LINC01080,DOID:7,1,0,1
CDKN2B-AS1,DOID:4960,1,0,1
DOID:0060060,mir9,1,1,2
DOID:10283,mir331,1,1,2
TTTY15,let7a,1,0,2
DOID:3093,mir92b,1,1,2
DOID:3856,mir27a,1,1,2
DOID:5041,mir1246,1,1,2
DOID:684,mir489,1,1,2
mir448,mir1181,1,2,2
DOID:5844,mir186,1,1,2
DOID:3070,mir455,1,1,2
CYTOR,DOID:3571,1,0,1
DOID:9119,mir299,1,1,2
DOID:9884,mir32,1,1,2
CAHM,DOID:0050686,1,0,1
DOID:0080000,mir100,1,1,2
DOID:0060116,mir29b,1,1,2
DOID:162,mir671,1,1,2
KCNQ1OT1,DOID:10283,1,0,1
DOID:162,mir331,1,1,2
LINC00511,mir16,1,0,2
DOID:0060056,mir503,1,1,2
HOTAIR,DOID:14566,1,0,1
DOID:2377,mir16,1,1,2
DOID:4,mir302a,1,1,2
DOID:4,mir885,1,1,2
DOID:1909,mir196a,1,1,2
DOID:1612,mir520c,1,1,2
DOID:5093,mir302b,1,1,2
DOID:14566,mir518b,1,1,2
DOID:7,mir495,1,1,2
DOID:14566,let7d,1,1,2
IGF2-AS,DOID:0050686,1,0,1
H19,DOID:1428,1,0,1
XIST,let7f,1,0,2
CDKN2B-AS1,let7g,1,0,2
DOID:9352,mir320a,1,1,2
DOID:0060060,mir19a,1,1,2
DOID:526,mir101,1,1,2
DOID:934,mir16,1,1,2
HULC,DOID:10155,1,0,1
DOID:0050890,mir7,1,1,2
DOID:178,mir192,1,1,2
DOID:229,mir520a,1,1,2
DOID:3070,mir885,1,1,2
CAHM,DOID:14566,1,0,1
DOID:768,mir181b,1,1,2
DOID:114,mir181b,1,1,2
DOID:0060083,mir30a,1,1,2
DOID:3068,let7d,1,1,2
DOID:0080000,mir33a,1,1,2
DOID:162,mir1297,1,1,2
HOXA11-AS,let7d,1,0,2
DOID:8692,mir196a,1,1,2
DISC2,DOID:150,1,0,1
MALAT1,mir30c,1,0,2
DOID:162,mir638,1,1,2
DOID:4,mir557,1,1,2
DOID:0050687,mir661,1,1,2
DOID:5093,let7g,1,1,2
CCAT2,DOID:8618,1,0,1
DOID:0050687,mir18a,1,1,2
DOID:1612,mir661,1,1,2
DOID:4645,mir19b,1,1,2
DOID:1287,mir29c,1,1,2
DOID:2531,mir18b,1,1,2
DOID:3571,mir657,1,1,2
DOID:7,mir16,1,1,2
DOID:7,mir519c,1,1,2
IGF2-AS,DOID:14566,1,0,1
H19,DOID:3748,1,0,1
DOID:2043,mir181b,1,1,2
DOID:299,let7a,1,1,2
DOID:0014667,mir10b,1,1,2
DSCR10,DOID:5419,1,0,1
DOID:193,let7d,1,1,2
LINC00473,DOID:0050615,1,0,1
DOID:178,mir99b,1,1,2
DOID:8692,mir370,1,1,2
DOID:114,mir523,1,1,2
DOID:4451,mir200b,1,1,2
DOID:0050117,mir18b,1,1,2
DOID:162,mir874,1,1,2
DOID:10763,mir325,1,1,2
DOID:4,mir671,1,1,2
DOID:1289,mir153,1,1,2
MEG3,DOID:2394,1,0,1
DOID:4450,mir302b,1,1,2
DOID:1324,mir361,1,1,2
DOID:1909,mir422a,1,1,2
DOID:0050687,mir92b,1,1,2
DOID:4645,mir135b,1,1,2
DOID:2914,mir30a,1,1,2
DOID:5093,mir335,1,1,2
DOID:14566,mir629,1,1,2
DOID:0060085,mir124,1,1,2
DOID:1287,let7d,1,1,2
DOID:1781,let7e,1,1,2
DOID:7,mir520f,1,1,2
PVT1,DOID:2621,1,0,1
DOID:3119,mir18b,1,1,2
DOID:4960,mir632,1,1,2
SPRY4-IT1,DOID:1612,1,0,1
DOID:0060083,mir632,1,1,2
mir379,mir500b,1,2,2
HCCAT5,DOID:4,1,0,1
HNF1A-AS1,DOID:305,1,0,1
DOID:114,mir196a,1,1,2
DOID:2237,mir199a,1,1,2
DOID:162,mir200,1,1,2
DOID:3905,mir124,1,1,2
DOID:4,mir1297,1,1,2
HOTAIR,mir20b,1,0,2
DOID:170,let7g,1,1,2
GHET1,DOID:0050687,1,0,1
DOID:305,mir126,1,1,2
DOID:4450,let7g,1,1,2
DOID:863,mir101,1,1,2
DOID:0060058,mir18b,1,1,2
DOID:3571,mir371,1,1,2
DOID:2531,mir345,1,1,2
DOID:14566,mir374a,1,1,2
DOID:0060085,mir365b,1,1,2
DOID:1287,mir325,1,1,2
DOID:2531,mir200b,1,1,2
BCAR4,DOID:14566,1,0,1
DOID:0050902,mir106a,1,1,2
H19,DOID:3996,1,0,1
DOID:0050686,mir204,1,1,2
DOID:2043,mir196a,1,1,2
PCA3,DOID:9120,1,0,1
DOID:9261,mir9,1,1,2
DOID:3119,mir95,1,1,2
DOID:193,mir629,1,1,2
DOID:2394,let7e,1,1,2
DOID:14330,mir199a,1,1,2
DOID:1040,mir342,1,1,2
DOID:2596,mir21,1,1,2
DOID:707,mir19b,1,1,2
DOID:48,mir34c,1,1,2
HAR1A,DOID:10652,1,0,1
DOID:0050117,mir200b,1,1,2
DOID:10591,mir128,1,1,2
DOID:170,mir335,1,1,2
AFAP1-AS1,DOID:1612,1,0,1
CDKN2A-AS1,DOID:8725,1,0,1
DOID:305,mir373,1,1,2
DOID:4450,mir335,1,1,2
DOID:1612,mir1471,1,1,2
DAOA-AS1,DOID:150,1,0,1
DOID:0060085,mir135a,1,1,2
DOID:0050686,mir193b,1,1,2
DOID:557,mir211,1,1,2
LINC00472,mir211,1,0,2
DOID:0060084,mir19b,1,1,2
DOID:3119,mir345,1,1,2
DOID:3119,mir200b,1,1,2
DOID:14330,mir433,1,1,2
DOID:0050155,mir451a,1,1,2
SNHG1,mir216b,1,0,2
DOID:660,mir376c,1,1,2
DOID:1883,mir199a,1,1,2
DOID:3905,mir135a,1,1,2
DISC2,DOID:9261,1,0,1
DOID:5093,mir181,1,1,2
HOTAIR,mir222,1,0,2
MEG3,DOID:5520,1,0,1
mir657,mir1231,1,2,2
DOID:0060058,mir345,1,1,2
DOID:863,mir128,1,1,2
DOID:0060058,mir200b,1,1,2
DOID:10534,mir200c,1,1,2
DOID:17,mir129,1,1,2
BANCR,DOID:0060100,1,0,1
DOID:0060085,mir429,1,1,2
HCP5,mir128,1,0,2
DOID:14566,mir450a,1,1,2
H19,mir216b,1,0,2
DOID:769,mir339,1,1,2
DOID:0050686,mir216b,1,1,2
DOID:4043,mir1,1,1,2
DOID:0060084,mir135b,1,1,2
LINCMD1,DOID:17,1,0,1
DOID:3069,mir208a,1,1,2
MIR503HG,DOID:193,1,0,1
DOID:557,mir663a,1,1,2
DOID:771,mir34a,1,1,2
DOID:0070004,mir223,1,1,2
TUSC7,DOID:201,1,0,1
DOID:684,mir103a,1,1,2
DOID:4451,mir655,1,1,2
DOID:4607,mir200c,1,1,2
DOID:10591,mir411,1,1,2
DOID:3905,mir429,1,1,2
DOID:863,mir376c,1,1,2
DOID:120,mir133b,1,1,2
mir527,mir92,1,2,2
DOID:3829,mir21,1,1,2
OIP5-AS1,mir320d,1,0,2
DOID:0060085,mir193a,1,1,2
DOID:3908,mir193b,1,1,2
DOID:0050686,mir1322,1,1,2
DOID:0050686,mir516b,1,1,2
LINC00472,mir23a,1,0,2
DOID:150,mir128,1,1,2
DOID:686,mir218,1,1,2
DOID:1793,mir146b,1,1,2
DOID:104,mir640,1,1,2
PRNCR1,DOID:193,1,0,1
DOID:3905,mir193a,1,1,2
DOID:0060037,mir484,1,1,2
DOID:8466,mir96,1,1,2
DOID:7148,mir132,1,1,2
DOID:0050686,mir489,1,1,2
DOID:3069,mir22,1,1,2
DOID:771,mir513c,1,1,2
DOID:0060072,mir223,1,1,2
DOID:1749,mir21,1,1,2
DOID:3948,mir23b,1,1,2
DOID:10283,mir15a,1,1,2
DOID:104,mir147a,1,1,2
DOID:684,mir129,1,1,2
DOID:120,mir148b,1,1,2
DOID:16,mir150,1,1,2
DOID:11054,mir296,1,1,2
DOID:9351,mir301a,1,1,2
BCYRN1,DOID:1289,1,0,1
DOID:0060085,mir574,1,1,2
HOTTIP,DOID:201,1,0,1
DOID:0050686,mir938,1,1,2
DOID:162,mir15a,1,1,2
DOID:4,mir142,1,1,2
ATXN8OS,DOID:0050117,1,0,1
DOID:3571,mir17,1,1,2
DOID:686,mir27a,1,1,2
DOID:15,mir146b,1,1,2
DOID:1793,mir181b,1,1,2
DOID:5041,mir296,1,1,2
DOID:289,mir223,1,1,2
DOID:399,mir29a,1,1,2
DOID:0080001,mir155,1,1,2
DOID:0060119,mir29c,1,1,2
DOID:3070,mir142,1,1,2
DOID:10534,mir744,1,1,2
DOID:17,mir519c,1,1,2
DOID:162,mir520d,1,1,2
MALAT1,mir146b,1,0,2
DOID:4,mir487b,1,1,2
DLEU2,mir30a,1,0,2
GNAS-AS1,mir296,1,0,2
DOID:1240,mir326,1,1,2
DOID:66,mir29a,1,1,2
DOID:1749,mir223,1,1,2
XIST,mir15a,1,0,2
DOID:3996,mir378b,1,1,2
DOID:3342,mir519c,1,1,2
CDKN2B-AS1,DOID:3393,1,0,1
DOID:3856,mir145,1,1,2
DOID:3093,mir302b,1,1,2
DOID:9119,mir150,1,1,2
DOID:3388,mir520d,1,1,2
DOID:409,mir224,1,1,2
DOID:4,mir519d,1,1,2
SCHLAP1,DOID:48,1,0,1
DOID:162,mir18b,1,1,2
DOID:4,mir15a,1,1,2
MEG8,mir15a,1,0,2
DOID:1324,mir185,1,1,2
DOID:2914,mir145,1,1,2
DOID:1240,mir369,1,1,2
DOID:1612,mir26a,1,1,2
DOID:0060072,mir324,1,1,2
DOID:1240,mir9,1,1,2
DOID:3213,mir17,1,1,2
H19,DOID:0080015,1,0,1
DOID:684,mir1234,1,1,2
DOID:3342,mir520f,1,1,2
DOID:77,mir182,1,1,2
HYMAI,DOID:0014667,1,0,1
DOID:0050890,mir29c,1,1,2
DOID:3070,mir15a,1,1,2
DOID:4960,mir17,1,1,2
DOID:0060083,mir17,1,1,2
DOID:2377,mir27b,1,1,2
MALAT1,mir320c,1,0,2
DOID:3118,mir181b,1,1,2
DOID:162,mir95,1,1,2
MALAT1,mir181b,1,0,2
DOID:4,mir520d,1,1,2
SOX2-OT,DOID:5041,1,0,1
HOTAIR,DOID:2531,1,0,1
DOID:1324,mir30d,1,1,2
CCAT2,DOID:5093,1,0,1
DOID:1909,mir30e,1,1,2
DOID:4645,let7f,1,1,2
DOID:3571,mir31,1,1,2
DOID:331,mir326,1,1,2
DOID:14566,mir187,1,1,2
XIST,mir18b,1,0,2
DOID:3856,mir17,1,1,2
DOID:5419,mir92a,1,1,2
DOID:178,mir30b,1,1,2
HNF1A-AS1,DOID:3905,1,0,1
DOID:114,mir297,1,1,2
DOID:4451,let7i,1,1,2
BCYRN1,DOID:8618,1,0,1
DOID:0080000,mir31,1,1,2
DOID:409,mir29a,1,1,2
DOID:0050615,mir29a,1,1,2
DOID:162,mir345,1,1,2
DOID:4,mir1224,1,1,2
NALT1,DOID:0110408,1,0,1
DOID:3451,mir378c,1,1,2
DOID:5093,mir191,1,1,2
DOID:0050687,mir302b,1,1,2
DOID:1909,mir106b,1,1,2
DOID:1287,mir520b,1,1,2
DOID:1612,mir302b,1,1,2
DOID:14566,mir92a,1,1,2
DOID:2914,mir17,1,1,2
DOID:7,mir27b,1,1,2
DOID:824,let7c,1,1,2
DOID:299,mir182,1,1,2
DOID:2174,mir491,1,1,2
DOID:5041,mir617,1,1,2
DOID:684,mir500b,1,1,2
DOID:193,mir187,1,1,2
MIR17HG,DOID:225,1,0,1
DOID:4960,mir194,1,1,2
DOID:3068,mir92a,1,1,2
DOID:4451,mir339,1,1,2
DOID:660,mir195,1,1,2
DOID:0060083,mir194,1,1,2
DOID:10591,mir195,1,1,2
DOID:4,mir518f,1,1,2
HOTAIR,mir1,1,0,2
DOID:1289,mir124,1,1,2
MIR124-2HG,DOID:5093,1,0,1
DOID:1909,mir34a,1,1,2
DOID:4645,mir125a,1,1,2
DOID:14566,mir410,1,1,2
DOID:1037,mir126,1,1,2
DOID:2531,let7i,1,1,2
DOID:14566,mir19b,1,1,2
H19,DOID:2678,1,0,1
DOID:0050686,mir103a,1,1,2
DOID:3119,mir302c,1,1,2
DOID:193,mir92a,1,1,2
DOID:934,mir30b,1,1,2
DSCR10,DOID:4,1,0,1
HAND2-AS1,DOID:4,1,0,1
CCDC26,DOID:2531,1,0,1
SNHG12,mir199a,1,0,2
DOID:8692,mir34a,1,1,2
DOID:114,mir30e,1,1,2
DOID:0060083,mir31,1,1,2
DOID:3068,mir19b,1,1,2
DOID:4451,mir126,1,1,2
DOID:9074,mir200a,1,1,2
KCNQ1OT1,DOID:3953,1,0,1
DOID:162,mir646,1,1,2
DOID:170,mir191,1,1,2
DOID:5093,mir584,1,1,2
MIR99AHG,DOID:8692,1,0,1
GHET1,DOID:10155,1,0,1
DOID:0050687,mir1827,1,1,2
DOID:863,mir195,1,1,2
DOID:0050687,mir335,1,1,2
DOID:14566,mir1183,1,1,2
DOID:1287,mir92a,1,1,2
DOID:2531,mir339,1,1,2
DOID:14566,mir135b,1,1,2
DOID:7,mir30b,1,1,2
LINC00163,DOID:535,1,0,1
H19,DOID:5426,1,0,1
XIST,mir488,1,0,2
DOID:0050686,mir340,1,1,2
DOID:0060084,let7f,1,1,2
DOID:3119,mir596,1,1,2
DOID:3856,mir31,1,1,2
DOID:0014667,mir21,1,1,2
DOID:2394,mir18a,1,1,2
DOID:3119,let7i,1,1,2
DOID:3996,mir107,1,1,2
DOID:2621,mir92a,1,1,2
DOID:0060083,mir628,1,1,2
LUCAT1,DOID:162,1,0,1
DOID:0050828,mir132,1,1,2
mir379,mir1202,1,2,2
PICSAR,DOID:4,1,0,1
HOTAIR,mir217,1,0,2
DOID:162,mir3130,1,1,2
DOID:4,mir1909,1,1,2
DOID:1289,mir301a,1,1,2
MEG3,DOID:3905,1,0,1
DOID:1492,mir125a,1,1,2
DOID:5093,mir302d,1,1,2
DOID:1909,mir513c,1,1,2
DOID:4362,mir200a,1,1,2
DOID:863,mir184,1,1,2
